,id,text,label,gpt_response,perspective_response,perspective_error,gpt_response_txt,perspective_response_bin
893,591,"@user @user I'm in, David.#IllegalAliens #ILLegalimmigrants",0,1,0.9682739,, True,1
894,2650,"""@callmechris316 @user Yes it does! #RCMP Waiting to Carry Luggage of #IllegalMigrants who Have NO RIGHTS TO ENTER #Canada They Came From A Safe CountryUSA, BROKE OUR LAWS BY CROSSING #Illegally So They Aren't Eligible to Stay Even if """"Approved"""" #DeportThemAll #CloseOurBorders#Sto",1,1,0.9739148,, True,1
895,97,"So I got called a slut, whore and bitch for sticking up for @user but j really don't care cause I got to my point",0,1,0.17398268,, True,0
896,357,"I was like ""aye its Friday"" then I got that direct deposit and then I was like ""AYEEEEEE BITCH ITS FRIDAY UP IN THIS HOE FUCK YOU MEAN BOI""",0,0,0.888404,, False,1
897,1958,To Whoever the broke ass bitch that stole the seat off my atv...fuck you man! I gotta job I'll buy another.,0,1,0.23999158,, True,0
898,2460,Any mfing time this hoe always trying to make it seem like I'm the bad person you call for your daughter bitch you got her.,1,0,0.014974752,, False,0
899,2918,@user We dont care if your meeting Jesus.Bring a vote to the floor BEFORE the mid terms so we can see who voted against the security of our country. We will vote for those who want to #BuildThatWall .It's either that or shut it down.Your work for us.,0,1,0.6957834,, True,1
900,2382,"Woah I heard ""someone"" was disappointed about the bts puma shoes.. ok but bitch wut?",0,1,0.51170915,, True,1
901,2794,@user My bitch brother.,0,1,0.9605114,, True,1
902,61,@user @user Dopey @user & @user are you listening? #JimJordan #maga #BuildThatWall,0,1,0.9620429,, True,1
903,2603,@user @user I'll stop being a bitch when you stop being a thirsty hoe,1,1,0.5154597,, True,1
904,1544,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Please follow back #Turnout2018 #MAGA #BUILDTHATWALL #KAG #DRAINTHESWAMP,0,1,0.9017906,, True,1
905,1683,"""Germany: Doctor Stabbed to Death in His Own Surgery by Somali """"Asylum Seeker"""" Migrant, His 10-Year-Old Daughter Forced to Watch #BuildThatWall #BuildTheWall #ImmigrationReform #Immigration #Germany""",1,1,0.9785279,, True,1
906,1403,I was singing in front of my whole family and I accidentally said bitch I feel so exposed,0,0,0.35701698,, False,0
907,2926,"@user wow, you got to meet @user in person! And get your picture taken with her!Lucky you.#MAGA#USA1st#BuildThatWall#NoAmnesty#NoDACA#DumpTheUN#ScrewTheEU#KingTRUMP",0,1,0.932668,, True,1
908,2366,A nigga never go respect a bitch who post nothing but have naked pics on here or showing there ass 24/7. You go be looked at as a rat hoe,1,1,0.5876557,, True,1
909,2638,Watch @user broadcast: Real Conservatives @user #CloserNation #gopvets #codeofvets #BuildThatWall #BuildTheWall #WalkAway #PatriotsUnited,0,1,0.6346587,, True,1
910,2185,@user Happy Birthday! Thanks for twisting my ankle that one time when we were kids asshole. I'm still holding that against you! Bitch.,0,1,0.96083635,, True,1
911,1680,"Please, let's #DeportThemAll #VeteransLivesMatterMore",1,1,0.8785311,, True,1
912,2687,@user Build it out of Lego. Or show him photos of the Great Wall of China. He's never going to go see it. He'll never know. #BuildThatWall #TrumpIsAMoron,0,0,0.9018075,, False,1
913,1885,And me and my friends are all hostile cunt bitches,0,0,0.9591809,, False,1
914,1042,@user doesn't like the words #IllegalAliens,0,1,0.9406459,, True,1
915,2678,@user A German has been murdered by a Migrant. #DeportThemAll,1,1,0.24070218,, True,0
916,2395,"San Francisco has become the first city in California to begin registering non-citizens to vote. Now do you see why Democrats want #IllegalAliens in this country so bad? They want votes. And if you vote Democrat, you support this corruption. #WalkAway",0,1,0.92415273,, True,1
917,2580,Life's a bitch because a slut would be too easy .,0,1,0.1725901,, True,0
918,1665,"I don't care who has something negative to say about me; whoever is invalid as fuck. I am a bomb ass bitch, and no…",0,1,0.9897058,, True,1
919,2348,@user <-- another son of a dirty fucking Korean whore bitch,1,1,0.96834785,, True,1
920,232,"@user @user 1) #EndHealthcareCartel, 2) #EndDACA, 3) Abolish #IranDeal, 4) #EndNAFTA, 5) #BuildTheWall, 6) #FairTax, 7) #DrainTheSwamp, 8) #FairTrade, 9) #BanIslam, 10) #LockHerUp, 11) #EndSanctuaryCities, & 12) #EndCorporateWelfare. #USA",0,0,0.8606264,, False,1
921,680,"MS-13 Gang Members Murdered Man, Set Body On Fire In Virginia via @user @user #DeathPenaltyAny thing less is not justice!#BuildTheWall #KeepAmericansSafe#DeportThemAll",1,0,0.37691325,,"

False",0
922,1884,This is an epidemic! #BuildThatWall,1,1,0.96429753,, True,1
923,2214,"You a snack time bitch, You ain't eatin meals with me hoe🤐",1,1,0.93232936,, True,1
924,311,@user @user And that Asian dude poked his dick in this bitch's cunt...where it didn't belong ...js,1,0,0.19657062,,"

False",0
925,2954,@user @user ur a bitch ur fake as fuck im done with yo hoe ass all u YouTubers r the same self centered bitches 💯👎💩,1,1,0.97947437,, True,1
926,2467,@user Bitch I was born where everything is done for me so don't try you little poor ass whore.,1,1,0.98329705,, True,1
927,2047,"I hate a ""I can't have no ugly friends ass bitch"" like you just a Rihanna lookin hoe💀❗️✋",1,0,0.9231384,, False,1
928,2765,@user LOLOLOLOLOLOLOL!! Damn. This guy really is a political WHORE. A first class bend-me-over bitch.,0,0,0.15108067,, False,0
929,1891,@user @user @user @user #IllegalAliens are destroying the World. #NoDaca #BuildTheWall #1a,1,0,0.35611564,, False,0
930,511,"I hate when people say ""don't throw shade, be direct"" like bitch your basically fucking up the whole concept of throwing shade .",0,1,0.08983296,, True,0
931,1493,"What is the thinking behind #VeteransAgainstTrump ?#POTUS has reformed & improved the VA, while hundreds died during Obama reign waiting for treatment.They can think what they want, but let's be rational.#MAGA #KAG #POTUS #Trump #NEWS #VoteRed #NoDACA #WalkAway #RedWave",0,0,0.97534,, False,1
932,517,#9/11 anniversary #foxnews #BuildThatWall i worked in midtown manhattan while the world trade center was being constructed. I had friends who were iron workers on the project. i would sometimes travel to lower manhattan to have lunch with friends & to watch the WTC construction.,0,0,0.93238604,, False,1
933,2207,@user @user @user Or him calling a Blaire a cunt and a bitch and a slew of other horrid words in the…,0,1,0.97212106,, True,1
934,646,I wish I had a reliable down to earth bitch I could just gather and take with me when I move but y'all a bunch of sneaky cunts,1,0,0.8785311,, False,1
935,379,"Illegal Alien Repeatedly Raped Two Girls, Ages 8 and 10 less than #DeathPenalty will not be justice served!#BuildTheWallNow #DeportThemALL #BanSanctuaryCities#KeepChildrenSafe#KeepAmericaSafe",1,0,0.911249,, False,1
936,689,"@user is a old hoe now, y'all. Bitch is 30 while I'm still a young tender 21. Not sure how that happened 🤔",1,1,0.14334944,, True,0
937,197,Take us to your leader!#IllegalAliens,0,1,0.32378495,, True,0
938,2694,"Whoever is doing this you're a sick son of a bitch, fuck you!",0,1,0.9847677,, True,1
939,2781,Bitch nobody really cared about u in 2010 tbh. You was just some regular hoe in videos. Cardi making music sis 👀,1,1,0.9480856,, True,1
940,2380,"Youll never see refugees from America. When things turn to shit, we dont run to other countries. We dust off our guns and fix it. #MAGA #MolonLabe #DeportThemAll",1,1,0.14910977,, True,0
941,725,@user You are a Friggin idiot and ANTI-AMERICAN #BuildTheWall #NoAmnesty #NODACA #DrainTheDeepState #VOTEDEMOUT2018 #MAGA #WalkAway #TRUMP2020 #TheStorm #LiberalismIsAMentalDisease,0,0,0.27070552,, False,0
942,2520,"@user @user Illegal Invasion is Forced-Upon #American Taxpayers.#IllegalAliens are Stealing Resources from Citizens.THEY are in the wrong for coming here Illegally.The Prosperity of Americans is Not the issue, nor are Americans stingy for not wanting to be Invaded & Robbed.#Ingraham",1,1,0.9156528,, True,1
943,263,@user since bitch boy doesn't have a 9in dick,0,1,0.4460715,, True,0
944,1031,@user Tow the boat back to the safe ports in Africa. #sendthemback it's not late to save Europe #notwantednotneeded,1,1,0.5527407,, True,1
945,663,@user @user you a straight bitch,0,0,0.9229177,, False,1
946,2238,"Suddenly this hoe is cb shipper, bitch get out, more than once you insulted the cb shippers slkfksdn",1,1,0.9755872,, True,1
947,1390,".Considering THIS , the filth on the streets of San Francisco, and an unsecured border, we're asking for a pandemic. This has to stop.We're a sovereign, Christian nation.No apologies. #Sovereignty #BuildThatWall",1,1,0.93232936,, True,1
948,2344,"when someone stepped on my shoes,  me: ""bITCH ITS PUMA""",0,1,0.9480856,, True,1
949,949,@user @user Any bitch who called the man known as Patrice a friend in life and steals from him in death i…,1,1,0.9665666,, True,1
950,2740,JudicialWatch Revealed Obama Admin Threw Out Public Safety & Natl Security. Ignored Required Background Check In Implementing Its ILLICIT & Unilateral Background Checks On #DACA ILLEGAL Alien Amnesty Program@JudicialWatch #MAGA #EndDACA #TRUMP,0,1,0.9745267,, True,1
951,1168,"Some dude is so angry outside at his girl he is yelling that she's a fuckin bitch, whore and he hopes she and her whole family die horribly",0,1,0.30016,, True,0
952,513,@user @user @user @user @user @user @user @user @user She agay bitch?,0,1,0.07424301,, True,0
953,1093,@user perhaps should teach the dumbass idiots 2 respect other countries laws. #sendthemback,1,1,0.6305835,, True,1
954,1287,Montana loves Trump. At the rally in Billings MT #MakeAmericaGreatAgain #MAGA #BuildThatWall #TrumpRally #BillingsMontana #billingstrumprally,0,1,0.91989774,, True,1
955,1218,"@user @user @user @user A law broken is still a law, family or not #sendthemback!!",1,1,0.18114929,, True,0
956,16,Shut your dumbass up bitch we all know you a hoe,1,1,0.9480856,, True,1
957,1130,@user @user True. Maybe he'll sink the whole shit cuz he's still mad he got bitch slapped in his dormitory doorway.,0,0,0.90181166,, False,1
958,1687,"Whats wrong here No ONE IS PROTESTING FOR MOLLIE OR KATE , BUT FOR ILLEGALS INSTEAD, LIBERAL DEMS REALLY NEED TO RETHINK WHAT THEY ARE DOING #BuildTheDamnWall #deportillegalimmigrants",0,1,0.9897058,, True,1
959,2387,"Ice cream machine was down, which means no Frape. No coffee = bitch 💁‍♀️",0,0,0.9412971,, False,1
960,917,Let's start tagging our Tweets with #IllegalAliens every time we Tweet about border issues.,0,1,0.98152465,, True,1
961,2815,Bitch I hate you cause you beat women.,0,0,0.9622933,, False,1
962,1611,@user @user @user *syrian rapefugee,1,1,0.93232936,, True,1
963,713,"@user @user @user Nah He was Laughing in the back of his head while doing His Speech, the True Speech. To the American People. #MAGA #WalkAway #LeaveDNC #VoteRed2018 #Trump2020 #TrumpPence2020 #WakeUp #NoJihad #NoDACA",0,1,0.9322474,, True,1
964,2862,madami ako nababasa na victim of like rapes and the people are blaming the victim pa like bitch diba they are innocent,0,1,0.5876557,, True,1
965,1627,WinTHELL?! Can't be real!? #DeportThemAll #EuropeWeeps #NeverSharia #WakeUpAmerica,1,1,0.5876557,, True,1
966,2769,#BuildTheDamnWalland keep this criminal trash out of USA #NoDACA #2A,1,0,0.14888537,, False,0
967,1301,21 savage: You put a ring on that bitch and she a freak hoe     Also 21 Savage:,1,1,0.9445776,, True,1
968,1075,@user @user When we say #BuildThatWall at this is how @user respond!#RETWEET,0,1,0.9686659,, True,1
969,1379,@user Bitch you were supposed to be home 30mins ago you fat hoe,0,1,0.17558336,, True,0
970,2657,Chester from linkin park killed himself. Bitch wtf my whole life is done like who,0,1,0.9709416,, True,1
971,2167,99% Of Illegal Alien AnchorBabies Birth is Paid by Medicaid 73% of Illegal Household on Welfare Ripping off US Taxpayers #Trump #MAGA #WalkAway #SendThemBack #Immigration via @user,1,1,0.30115488,, True,0
972,2434,"""Media Blackout: DACA Recipient Threatens To Commit Mass Shooting At New York High School via @user is NOT an """"undocumented immigrant""""!She is an """"Illegal Alien Terrorist""""!#BuildTheWall#EnforceUSLaws#DeportThemAll#NoAmnesty""",1,0,0.15063113,, False,0
973,907,Bitch no one worried bout you you a hoe no ones worried bout you 😂,1,1,0.9577553,, True,1
974,928,"NEVER FORGET-it only took 19 radical hijackers to murder 3,000 & injure 6,000 others. We must make sure the people coming into our country don't want to murder us.9/11#NeverForget #September11#Wall#VoterID#EndChainMigration#AntiNWO#DeepState",1,1,0.9680466,, True,1
975,1057,Bitch I'm the man. Hoe I'm the man. You know I'm the man.,1,1,0.85543776,, True,1
976,571,I feel like such a bitch and cunt rn 😭,0,1,0.23875093,, True,0
977,2150,Bitch how?? Nobody watched your videos. You we're just a hoe for male rappers sis.. U not even a rapper at all hone…,1,1,0.31089434,, True,0
978,406,TWITTER SUSPENDS BENGHAZI HERO After Criticism of President Obama! #WWG1WGA #BiasedMedia #MockingbirdMedia #FakeNews #BenghaziNeverForget #Elections2018 #MAGA #AmericaFirst #BuildTheWALL #ThesePeopleAreEVIL #NoDACA #NoDEMS #GreatAwakening #HRCevil,0,0,0.9664617,, False,1
979,170,@user #IllegalAliens. What else can we call them? Obummer had a term but cant recall I have ever used it.,0,1,0.2445943,, True,0
980,1423,"My whole life I've heard, ""You're only 5'2'? I thought you were my height."" Lesson learned: Bitch-ass fools people.…",0,1,0.40687975,, True,0
981,2512,@user My question is how do you resettle a refugee and why refugees go home when their country is at peace again illegal migrants don't.just because obummer allowed it doesn't mean it was legal,0,1,0.5876557,, True,1
982,1833,White shoes are so cute but such a bitch to keep clean 😤,0,1,0.13385753,, True,0
983,2610,"@user lmfaoo bitch y'all hoes been ""21"" 😂",0,0,0.9444009,, False,1
984,2073,"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user exactly, common day slavery in #America is in usi",0,0,0.4450021,, False,0
985,441,"@user I'm convinced the rapefugee invasion is an integral stage leading to this, considering their victims tend to be minors. More exposure to an idea, whether positive or negative, has a normalizing effect on the masses.",1,0,0.49961463,, False,0
986,981,@user This is what the media does. Threats and banning free speech. #TrumpTrain #RedWave #MAGA #BuildThatWall #AmericaFirst #FakeNews,0,1,0.93270826,, True,1
987,1954,@user @user @user leave my bitch alone people make mistakes so stfu a go somewhere you big shoe lookin ass mf,0,1,0.95577353,, True,1
988,1475,@user Why have you forsaken us for @user and @user Keep your word for a change #BTW #DeportThemAll #MAGA,0,1,0.96334386,, True,1
989,1111,"MS-13 spreads to 22 states, fed by 300,000 illegals, DACA recipients, tied to 207 murders@GOPLeader @user #NoAmnesty#DeportThemAll#BuildTheWallAmnesty creates more Illegal Migration, always has, always will.",1,1,0.9897058,, True,1
990,1752,"@user Women who are comfortable using the word ""cunt"" 😈",0,0,0.9284462,, False,1
991,1300,@user RT @user Sanctuary Cities are against the Law. Please shut them down & arrest/prosecute all criminal Governors & Mayors. #USA #Americans #America #Constitution #EndSanctuaryCities #EndDACA #AmericaFirst #MAGA #Congress @user @user @user @user @user,0,1,0.26901302,, True,0
992,685,"The military may build part of Trumps #border wall, but it wont be easy #BMGR #BuildThatWall",0,1,0.24382201,, True,0
993,2297,If a bitch talk down on you when your down that hoe don't deserve you when you up,1,1,0.12918271,, True,0
994,281,bitch if you ain't screwed up lace ya shoes up.,1,1,0.5271171,, True,1
995,1412,Yall gone stop gasing these hoes up .idgaf if yo ass fat . Bitch you black Asf and disgusting.,1,1,0.15165964,, True,0
996,2601,@user @user @user Expose the Corruption #DeclassifyFISA #MAGA #AmericaFirst #KAG #BuildThatWall,0,1,0.9960998,, True,1
997,2846,@user Same. Let's romeo and juliet this bitch.,0,0,0.8606264,,"

False",1
998,2841,"Obama reappearing time & time again is like that one turd that just won't go away, no matter how many times you flush!#GoAwayObama #ObamaWorstPresidentEver #MAGA #Veteran #KAG2018 #KAG2020 #AmericaFirst #NoAmnesty #BuildThatWall #2AShallNotBeInfringed",0,0,0.31856075,,"

False",0
999,2276,".@RealJamesWoods So does Twitter have an objection with the term ""illegal"" or ""aliens"" or just the use together as in #IllegalAliens",0,1,0.9590582,, True,1
